source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,0.0136986301369863,0.3333333333333333,0.16958010263680806,0.0,1,5,0.18036529680365296,Caloric Restriction vs. Plant-Based Diets,MED-1991 | MED-1445 | MED-2519 | MED-1997 | MED-5113,MED-1711 | MED-1712 | MED-1714 | MED-1715 | MED-1716 | MED-1717 | MED-1718 | MED-1719 | MED-1720 | MED-1721 | MED-1722 | MED-1723 | MED-1724 | MED-2114 | MED-2115 | MED-2116 | MED-2117 | MED-2120 | MED-2121 | MED-2122 | MED-2123 | MED-2124 | MED-2126 | MED-2127 | MED-2128 | MED-2129 | MED-2130 | MED-2132 | MED-2134 | MED-2135 | MED-2136 | MED-2137 | MED-2138 | MED-2139 | MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2514 | MED-2517 | MED-2518 | MED-2519 | MED-2520 | MED-2521 | MED-2763 | MED-2943 | MED-3436 | MED-4211 | MED-4212 | MED-4216 | MED-4220 | MED-4222 | MED-4223 | MED-4224 | MED-4225 | MED-4226 | MED-4227 | MED-4228 | MED-4612 | MED-4886 | MED-4896 | MED-5237 | MED-5239 | MED-5337 | MED-5341,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,0.0136986301369863,0.3333333333333333,0.16958010263680806,0.0,1,6,0.18036529680365296,caloric restriction vs plant based diets,MED-1991 | MED-1445 | MED-2519 | MED-5113 | MED-1997,MED-1711 | MED-1712 | MED-1714 | MED-1715 | MED-1716 | MED-1717 | MED-1718 | MED-1719 | MED-1720 | MED-1721 | MED-1722 | MED-1723 | MED-1724 | MED-2114 | MED-2115 | MED-2116 | MED-2117 | MED-2120 | MED-2121 | MED-2122 | MED-2123 | MED-2124 | MED-2126 | MED-2127 | MED-2128 | MED-2129 | MED-2130 | MED-2132 | MED-2134 | MED-2135 | MED-2136 | MED-2137 | MED-2138 | MED-2139 | MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2514 | MED-2517 | MED-2518 | MED-2519 | MED-2520 | MED-2521 | MED-2763 | MED-2943 | MED-3436 | MED-4211 | MED-4212 | MED-4216 | MED-4220 | MED-4222 | MED-4223 | MED-4224 | MED-4225 | MED-4226 | MED-4227 | MED-4228 | MED-4612 | MED-4886 | MED-4896 | MED-5237 | MED-5239 | MED-5337 | MED-5341,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,0.0136986301369863,0.3333333333333333,0.16958010263680806,0.03,2,5,0.15036529680365296,Caloric Restriction vs. Plant-Based Diets,MED-1991 | MED-3273 | MED-2519 | MED-1445 | MED-4996,MED-1711 | MED-1712 | MED-1714 | MED-1715 | MED-1716 | MED-1717 | MED-1718 | MED-1719 | MED-1720 | MED-1721 | MED-1722 | MED-1723 | MED-1724 | MED-2114 | MED-2115 | MED-2116 | MED-2117 | MED-2120 | MED-2121 | MED-2122 | MED-2123 | MED-2124 | MED-2126 | MED-2127 | MED-2128 | MED-2129 | MED-2130 | MED-2132 | MED-2134 | MED-2135 | MED-2136 | MED-2137 | MED-2138 | MED-2139 | MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2514 | MED-2517 | MED-2518 | MED-2519 | MED-2520 | MED-2521 | MED-2763 | MED-2943 | MED-3436 | MED-4211 | MED-4212 | MED-4216 | MED-4220 | MED-4222 | MED-4223 | MED-4224 | MED-4225 | MED-4226 | MED-4227 | MED-4228 | MED-4612 | MED-4886 | MED-4896 | MED-5237 | MED-5239 | MED-5337 | MED-5341,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,0.0136986301369863,0.3333333333333333,0.16958010263680806,0.03,2,6,0.15036529680365296,caloric restriction vs plant based diets,MED-1991 | MED-3273 | MED-2519 | MED-1445 | MED-4996,MED-1711 | MED-1712 | MED-1714 | MED-1715 | MED-1716 | MED-1717 | MED-1718 | MED-1719 | MED-1720 | MED-1721 | MED-1722 | MED-1723 | MED-1724 | MED-2114 | MED-2115 | MED-2116 | MED-2117 | MED-2120 | MED-2121 | MED-2122 | MED-2123 | MED-2124 | MED-2126 | MED-2127 | MED-2128 | MED-2129 | MED-2130 | MED-2132 | MED-2134 | MED-2135 | MED-2136 | MED-2137 | MED-2138 | MED-2139 | MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2514 | MED-2517 | MED-2518 | MED-2519 | MED-2520 | MED-2521 | MED-2763 | MED-2943 | MED-3436 | MED-4211 | MED-4212 | MED-4216 | MED-4220 | MED-4222 | MED-4223 | MED-4224 | MED-4225 | MED-4226 | MED-4227 | MED-4228 | MED-4612 | MED-4886 | MED-4896 | MED-5237 | MED-5239 | MED-5337 | MED-5341,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,0.0136986301369863,0.3333333333333333,0.16958010263680806,0.0,1,5,0.18036529680365296,Caloric Restriction vs. Plant-Based Diets,MED-1991 | MED-1445 | MED-2519 | MED-1997 | MED-5113,MED-1711 | MED-1712 | MED-1714 | MED-1715 | MED-1716 | MED-1717 | MED-1718 | MED-1719 | MED-1720 | MED-1721 | MED-1722 | MED-1723 | MED-1724 | MED-2114 | MED-2115 | MED-2116 | MED-2117 | MED-2120 | MED-2121 | MED-2122 | MED-2123 | MED-2124 | MED-2126 | MED-2127 | MED-2128 | MED-2129 | MED-2130 | MED-2132 | MED-2134 | MED-2135 | MED-2136 | MED-2137 | MED-2138 | MED-2139 | MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2514 | MED-2517 | MED-2518 | MED-2519 | MED-2520 | MED-2521 | MED-2763 | MED-2943 | MED-3436 | MED-4211 | MED-4212 | MED-4216 | MED-4220 | MED-4222 | MED-4223 | MED-4224 | MED-4225 | MED-4226 | MED-4227 | MED-4228 | MED-4612 | MED-4886 | MED-4896 | MED-5237 | MED-5239 | MED-5337 | MED-5341,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,0.0273972602739726,0.25,0.27727342735504823,0.0,1,5,0.1523972602739726,Caloric Restriction vs. Plant-Based Diets,MED-3273 | MED-4996 | MED-5335 | MED-2138 | MED-2519,MED-1711 | MED-1712 | MED-1714 | MED-1715 | MED-1716 | MED-1717 | MED-1718 | MED-1719 | MED-1720 | MED-1721 | MED-1722 | MED-1723 | MED-1724 | MED-2114 | MED-2115 | MED-2116 | MED-2117 | MED-2120 | MED-2121 | MED-2122 | MED-2123 | MED-2124 | MED-2126 | MED-2127 | MED-2128 | MED-2129 | MED-2130 | MED-2132 | MED-2134 | MED-2135 | MED-2136 | MED-2137 | MED-2138 | MED-2139 | MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2514 | MED-2517 | MED-2518 | MED-2519 | MED-2520 | MED-2521 | MED-2763 | MED-2943 | MED-3436 | MED-4211 | MED-4212 | MED-4216 | MED-4220 | MED-4222 | MED-4223 | MED-4224 | MED-4225 | MED-4226 | MED-4227 | MED-4228 | MED-4612 | MED-4886 | MED-4896 | MED-5237 | MED-5239 | MED-5337 | MED-5341,
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,0.0136986301369863,0.3333333333333333,0.16958010263680806,0.03,2,5,0.15036529680365296,Caloric Restriction vs. Plant-Based Diets,MED-1991 | MED-3273 | MED-2519 | MED-1445 | MED-4996,MED-1711 | MED-1712 | MED-1714 | MED-1715 | MED-1716 | MED-1717 | MED-1718 | MED-1719 | MED-1720 | MED-1721 | MED-1722 | MED-1723 | MED-1724 | MED-2114 | MED-2115 | MED-2116 | MED-2117 | MED-2120 | MED-2121 | MED-2122 | MED-2123 | MED-2124 | MED-2126 | MED-2127 | MED-2128 | MED-2129 | MED-2130 | MED-2132 | MED-2134 | MED-2135 | MED-2136 | MED-2137 | MED-2138 | MED-2139 | MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2514 | MED-2517 | MED-2518 | MED-2519 | MED-2520 | MED-2521 | MED-2763 | MED-2943 | MED-3436 | MED-4211 | MED-4212 | MED-4216 | MED-4220 | MED-4222 | MED-4223 | MED-4224 | MED-4225 | MED-4226 | MED-4227 | MED-4228 | MED-4612 | MED-4886 | MED-4896 | MED-5237 | MED-5239 | MED-5337 | MED-5341,1.2231738786139403
scifact,nfcorpus,test,Oracle retrieval action,dense_keep,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,0.0136986301369863,0.3333333333333333,0.16958010263680806,0.0,1,5,0.18036529680365296,Caloric Restriction vs. Plant-Based Diets,MED-1991 | MED-1445 | MED-2519 | MED-1997 | MED-5113,MED-1711 | MED-1712 | MED-1714 | MED-1715 | MED-1716 | MED-1717 | MED-1718 | MED-1719 | MED-1720 | MED-1721 | MED-1722 | MED-1723 | MED-1724 | MED-2114 | MED-2115 | MED-2116 | MED-2117 | MED-2120 | MED-2121 | MED-2122 | MED-2123 | MED-2124 | MED-2126 | MED-2127 | MED-2128 | MED-2129 | MED-2130 | MED-2132 | MED-2134 | MED-2135 | MED-2136 | MED-2137 | MED-2138 | MED-2139 | MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2514 | MED-2517 | MED-2518 | MED-2519 | MED-2520 | MED-2521 | MED-2763 | MED-2943 | MED-3436 | MED-4211 | MED-4212 | MED-4216 | MED-4220 | MED-4222 | MED-4223 | MED-4224 | MED-4225 | MED-4226 | MED-4227 | MED-4228 | MED-4612 | MED-4886 | MED-4896 | MED-5237 | MED-5239 | MED-5337 | MED-5341,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.0,1,1,0.0,pumpkin,MED-2438 | MED-4295 | MED-10 | MED-14 | MED-118,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.0,1,1,0.0,pumpkin,MED-2438 | MED-4295 | MED-10 | MED-14 | MED-118,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.0,1,1,0.0,pumpkin,MED-2206 | MED-3348 | MED-2202 | MED-4915 | MED-3370,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.0,1,1,0.0,pumpkin,MED-2206 | MED-3348 | MED-2202 | MED-4915 | MED-3370,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.03,2,1,-0.03,pumpkin,MED-2206 | MED-2438 | MED-3348 | MED-4295 | MED-10,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.03,2,1,-0.03,pumpkin,MED-2206 | MED-2438 | MED-3348 | MED-4295 | MED-10,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.0,1,1,0.0,pumpkin,MED-2206 | MED-3348 | MED-2202 | MED-4915 | MED-3370,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.0,1,1,0.0,pumpkin,MED-2438 | MED-4295 | MED-10 | MED-14 | MED-118,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,
scifact,nfcorpus,test,Transferred source policy,hybrid_keyword,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.03,2,1,-0.03,pumpkin,MED-2206 | MED-2438 | MED-3348 | MED-4295 | MED-10,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,0.7436965340316213
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-1962,pumpkin,0.0,0.0,0.0,0.0,1,1,0.0,pumpkin,MED-2438 | MED-4295 | MED-10 | MED-14 | MED-118,MED-2826 | MED-2827 | MED-2830 | MED-2831 | MED-2999 | MED-3000 | MED-3001 | MED-3615 | MED-3617 | MED-3618 | MED-3620 | MED-3621 | MED-3622,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-1909,pork,0.01079913606911447,1.0,1.0,0.0,1,1,0.5107991360691144,pork,MED-2341 | MED-4818 | MED-1979 | MED-2352 | MED-1983,MED-1208 | MED-1209 | MED-1210 | MED-1211 | MED-1212 | MED-1213 | MED-1215 | MED-1216 | MED-1217 | MED-1218 | MED-1219 | MED-1220 | MED-1221 | MED-1318 | MED-1319 | MED-1320 | MED-1321 | MED-1322 | MED-1323 | MED-1324 | MED-1326 | MED-1327 | MED-1328 | MED-1329 | MED-1330 | MED-1331 | MED-1332 | MED-1333 | MED-1334 | MED-1335 | MED-1431 | MED-1432 | MED-1433 | MED-1434 | MED-1435 | MED-1436 | MED-1437 | MED-1438 | MED-1439 | MED-1440 | MED-1476 | MED-1478 | MED-1479 | MED-1598 | MED-1599 | MED-1600 | MED-1601 | MED-1602 | MED-1603 | MED-1604 | MED-1605 | MED-1606 | MED-1607 | MED-1609 | MED-1610 | MED-1611 | MED-1612 | MED-1613 | MED-1614 | MED-1615 | MED-1616 | MED-1617 | MED-1618 | MED-1619 | MED-1620 | MED-1795 | MED-1966 | MED-1968 | MED-1977 | MED-1978 | MED-1979 | MED-1980 | MED-1981 | MED-1982 | MED-1983 | MED-2000 | MED-2001 | MED-2002 | MED-2003 | MED-2004 | MED-2005 | MED-2006 | MED-2007 | MED-2013 | MED-2014 | MED-2016 | MED-2027 | MED-2033 | MED-2037 | MED-2164 | MED-2165 | MED-2166 | MED-2167 | MED-2168 | MED-2169 | MED-2170 | MED-2171 | MED-2172 | MED-2173 | MED-2174 | MED-2175 | MED-2176 | MED-2177 | MED-2178 | MED-2337 | MED-2338 | MED-2339 | MED-2340 | MED-2341 | MED-2344 | MED-2345 | MED-2346 | MED-2347 | MED-2348 | MED-2349 | MED-2350 | MED-2351 | MED-2352 | MED-2353 | MED-2354 | MED-2355 | MED-2356 | MED-2357 | MED-2359 | MED-2360 | MED-2361 | MED-2362 | MED-2363 | MED-2364 | MED-2365 | MED-2366 | MED-2367 | MED-2368 | MED-2369 | MED-2432 | MED-2488 | MED-2489 | MED-2490 | MED-2491 | MED-2492 | MED-2843 | MED-2844 | MED-2845 | MED-2846 | MED-2847 | MED-2848 | MED-2849 | MED-2850 | MED-2851 | MED-2852 | MED-2853 | MED-2938 | MED-2939 | MED-2940 | MED-2941 | MED-2942 | MED-2943 | MED-2944 | MED-2945 | MED-2946 | MED-2947 | MED-2966 | MED-2967 | MED-2968 | MED-2969 | MED-2970 | MED-2971 | MED-2972 | MED-2991 | MED-3085 | MED-3086 | MED-3087 | MED-3088 | MED-3089 | MED-3090 | MED-3091 | MED-3092 | MED-3093 | MED-3094 | MED-3095 | MED-3096 | MED-3098 | MED-3099 | MED-3100 | MED-3102 | MED-3109 | MED-3112 | MED-3148 | MED-3149 | MED-3169 | MED-3170 | MED-3171 | MED-3172 | MED-3173 | MED-3174 | MED-3175 | MED-3176 | MED-3177 | MED-3178 | MED-3179 | MED-3180 | MED-3181 | MED-3182 | MED-3197 | MED-3198 | MED-3215 | MED-3216 | MED-3217 | MED-3220 | MED-3221 | MED-3226 | MED-3227 | MED-3228 | MED-3229 | MED-3230 | MED-3231 | MED-3232 | MED-3233 | MED-3235 | MED-3236 | MED-3237 | MED-3238 | MED-3241 | MED-3247 | MED-3248 | MED-3249 | MED-3250 | MED-3251 | MED-3252 | MED-3316 | MED-332 | MED-334 | MED-3348 | MED-335 | MED-3350 | MED-3351 | MED-3352 | MED-3353 | MED-3354 | MED-3355 | MED-3356 | MED-3358 | MED-3359 | MED-3369 | MED-3371 | MED-3373 | MED-3449 | MED-3450 | MED-3451 | MED-3452 | MED-3453 | MED-3454 | MED-3455 | MED-3456 | MED-3457 | MED-3458 | MED-3567 | MED-3570 | MED-3572 | MED-3577 | MED-3585 | MED-3586 | MED-3587 | MED-3588 | MED-3589 | MED-3590 | MED-3591 | MED-3592 | MED-3593 | MED-3595 | MED-3596 | MED-3597 | MED-3598 | MED-3599 | MED-3648 | MED-3649 | MED-3651 | MED-3652 | MED-3653 | MED-3697 | MED-3699 | MED-3722 | MED-3723 | MED-3724 | MED-3726 | MED-3728 | MED-3729 | MED-3730 | MED-3731 | MED-3732 | MED-3744 | MED-3769 | MED-3770 | MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-3880 | MED-3882 | MED-3884 | MED-3885 | MED-3886 | MED-3887 | MED-3888 | MED-3889 | MED-3890 | MED-3891 | MED-3892 | MED-3925 | MED-3926 | MED-3927 | MED-3928 | MED-3929 | MED-3930 | MED-3931 | MED-3932 | MED-3933 | MED-3960 | MED-3961 | MED-3962 | MED-3963 | MED-3964 | MED-3965 | MED-3966 | MED-3967 | MED-3968 | MED-3969 | MED-3970 | MED-4037 | MED-4038 | MED-4040 | MED-4047 | MED-4049 | MED-4050 | MED-4051 | MED-4053 | MED-4055 | MED-4057 | MED-4058 | MED-4059 | MED-4060 | MED-4068 | MED-4069 | MED-4070 | MED-4071 | MED-4072 | MED-4073 | MED-4075 | MED-4089 | MED-4091 | MED-4128 | MED-4129 | MED-4130 | MED-4131 | MED-4132 | MED-4133 | MED-4134 | MED-4135 | MED-4136 | MED-4137 | MED-4138 | MED-4139 | MED-4140 | MED-4141 | MED-4142 | MED-4143 | MED-4167 | MED-4168 | MED-4182 | MED-4183 | MED-4261 | MED-4300 | MED-4301 | MED-4313 | MED-4319 | MED-4320 | MED-4335 | MED-4336 | MED-4337 | MED-4356 | MED-4357 | MED-4363 | MED-4364 | MED-4436 | MED-4437 | MED-4450 | MED-4451 | MED-4470 | MED-4471 | MED-4472 | MED-4474 | MED-4475 | MED-4476 | MED-4477 | MED-4479 | MED-4480 | MED-4481 | MED-4482 | MED-4483 | MED-4484 | MED-4485 | MED-4486 | MED-4487 | MED-4488 | MED-4489 | MED-4490 | MED-4491 | MED-4492 | MED-4493 | MED-4494 | MED-4523 | MED-4556 | MED-4559 | MED-4593 | MED-4594 | MED-4672 | MED-4719 | MED-4722 | MED-4797 | MED-4812 | MED-4813 | MED-4814 | MED-4815 | MED-4816 | MED-4817 | MED-4818 | MED-4819 | MED-4820 | MED-4821 | MED-4911 | MED-4912 | MED-4954 | MED-4969 | MED-4973 | MED-4974 | MED-4975 | MED-4976 | MED-4980 | MED-4981 | MED-5069 | MED-5070 | MED-5071 | MED-5072 | MED-5094 | MED-5095 | MED-5096 | MED-5102 | MED-5104 | MED-5110 | MED-5116 | MED-5197 | MED-5303 | MED-729 | MED-730 | MED-731 | MED-732,
