dataset,split,qid,question,gold_answer,retrieval_method,retrieval_action,reader,predicted_answer,reader_score,reader_passage_id,exact_match,f1,recall_at_5,mrr,ndcg_at_5,retrieval_calls,retrieval_reward,top_docs,gold_docs,missing_doc_count,claim_scope
nq,test,-7008352380240766023,how many episodes of touching evil are there,16,Vanilla BM25,bm25_keep,lexical,"of episodes 16 Production Running time 50 minutes Release Original network ITV Picture format 4 : 3 Original release 29 April 1997 -- 6 June 1999 Touching Evil is a British television drama serial , which began airing in 1997 .",0.6,nq:-7008352380240766023,0.0,0.05405405405405406,1.0,1.0,1.0,1.0,1.5,nq:-7008352380240766023 | nq:5860639113441706536 | nq:5262336130893308488 | nq:-1567826404295558649 | nq:7937545581647887851,nq:-7008352380240766023,0,tiny_realdata_policy_reader_diagnostic
nq,test,-3857694463453742742,which two principles are the foundation of every states constitution,,Vanilla BM25,bm25_keep,lexical,Voting Rights History Drafting and ratification timeline Convention Signing Federalism Republicanism Full text of the Constitution and Amendments Preamble and Articles I -- VII Amendments I -- X Amendments XI -- XXVII Unratified Amendments United States portal U.S.,0.3333333333333333,nq:-3857694463453742742,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,1.1666666666666667,nq:-6831117546976231492 | nq:-5117382453861077400 | nq:-3857694463453742742 | nq:2044173796998267302 | nq:-8026170650461141114,nq:-3857694463453742742,0,tiny_realdata_policy_reader_diagnostic
nq,test,-3857694463453742742,which two principles are the foundation of every states constitution,,Vanilla BM25,bm25_keep,span,Convention Signing Federalism Republicanism Full,0.3333333333333333,nq:-3857694463453742742,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,1.1666666666666667,nq:-6831117546976231492 | nq:-5117382453861077400 | nq:-3857694463453742742 | nq:2044173796998267302 | nq:-8026170650461141114,nq:-3857694463453742742,0,tiny_realdata_policy_reader_diagnostic
nq,test,-3857694463453742742,which two principles are the foundation of every states constitution,,Vanilla BM25,bm25_keep,answer_type,Convention Signing Federalism Republicanism Full,0.3333333333333333,nq:-3857694463453742742,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,1.1666666666666667,nq:-6831117546976231492 | nq:-5117382453861077400 | nq:-3857694463453742742 | nq:2044173796998267302 | nq:-8026170650461141114,nq:-3857694463453742742,0,tiny_realdata_policy_reader_diagnostic
nq,test,-3857694463453742742,which two principles are the foundation of every states constitution,,Train-best retrieval action,dense_keep,lexical,Voting Rights History Drafting and ratification timeline Convention Signing Federalism Republicanism Full text of the Constitution and Amendments Preamble and Articles I -- VII Amendments I -- X Amendments XI -- XXVII Unratified Amendments United States portal U.S.,0.3333333333333333,nq:-3857694463453742742,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-3857694463453742742 | nq:-8026170650461141114 | nq:4306749566186588785 | nq:1340598526765817964 | nq:2304688238597950338,nq:-3857694463453742742,0,tiny_realdata_policy_reader_diagnostic
nq,test,-3857694463453742742,which two principles are the foundation of every states constitution,,Train-best retrieval action,dense_keep,span,Convention Signing Federalism Republicanism Full,0.3333333333333333,nq:-3857694463453742742,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-3857694463453742742 | nq:-8026170650461141114 | nq:4306749566186588785 | nq:1340598526765817964 | nq:2304688238597950338,nq:-3857694463453742742,0,tiny_realdata_policy_reader_diagnostic
nq,test,-3857694463453742742,which two principles are the foundation of every states constitution,,Train-best retrieval action,dense_keep,answer_type,Convention Signing Federalism Republicanism Full,0.3333333333333333,nq:-3857694463453742742,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-3857694463453742742 | nq:-8026170650461141114 | nq:4306749566186588785 | nq:1340598526765817964 | nq:2304688238597950338,nq:-3857694463453742742,0,tiny_realdata_policy_reader_diagnostic
nq,test,-3857694463453742742,which two principles are the foundation of every states constitution,,Selective retrieval policy,dense_keep,lexical,Voting Rights History Drafting and ratification timeline Convention Signing Federalism Republicanism Full text of the Constitution and Amendments Preamble and Articles I -- VII Amendments I -- X Amendments XI -- XXVII Unratified Amendments United States portal U.S.,0.3333333333333333,nq:-3857694463453742742,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-3857694463453742742 | nq:-8026170650461141114 | nq:4306749566186588785 | nq:1340598526765817964 | nq:2304688238597950338,nq:-3857694463453742742,0,tiny_realdata_policy_reader_diagnostic
nq,test,-3857694463453742742,which two principles are the foundation of every states constitution,,Selective retrieval policy,dense_keep,span,Convention Signing Federalism Republicanism Full,0.3333333333333333,nq:-3857694463453742742,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-3857694463453742742 | nq:-8026170650461141114 | nq:4306749566186588785 | nq:1340598526765817964 | nq:2304688238597950338,nq:-3857694463453742742,0,tiny_realdata_policy_reader_diagnostic
nq,test,-3857694463453742742,which two principles are the foundation of every states constitution,,Selective retrieval policy,dense_keep,answer_type,Convention Signing Federalism Republicanism Full,0.3333333333333333,nq:-3857694463453742742,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-3857694463453742742 | nq:-8026170650461141114 | nq:4306749566186588785 | nq:1340598526765817964 | nq:2304688238597950338,nq:-3857694463453742742,0,tiny_realdata_policy_reader_diagnostic
nq,test,3491840972245765831,who is the book of acts written to,to Jewish audiences,Vanilla BM25,bm25_keep,lexical,"The Cat in the Hat - wikipedia The Cat in the Hat Jump to : navigation , search This article is about the book written by Dr.",0.6666666666666666,nq:-9117144605577332927,0.0,0.09090909090909091,1.0,1.0,1.0,1.0,1.5,nq:3491840972245765831 | nq:-9117144605577332927 | nq:5299445249075474807 | nq:-6667478543914419448 | nq:970985133701043298,nq:3491840972245765831,0,tiny_realdata_policy_reader_diagnostic
nq,test,3491840972245765831,who is the book of acts written to,to Jewish audiences,Vanilla BM25,bm25_keep,span,Hat Jump,0.6666666666666666,nq:-9117144605577332927,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:3491840972245765831 | nq:-9117144605577332927 | nq:5299445249075474807 | nq:-6667478543914419448 | nq:970985133701043298,nq:3491840972245765831,0,tiny_realdata_policy_reader_diagnostic
nq,test,3491840972245765831,who is the book of acts written to,to Jewish audiences,Vanilla BM25,bm25_keep,answer_type,Hat Jump,0.6666666666666666,nq:-9117144605577332927,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:3491840972245765831 | nq:-9117144605577332927 | nq:5299445249075474807 | nq:-6667478543914419448 | nq:970985133701043298,nq:3491840972245765831,0,tiny_realdata_policy_reader_diagnostic
nq,test,3491840972245765831,who is the book of acts written to,to Jewish audiences,Train-best retrieval action,dense_keep,lexical,"Books of the New Testament Gospels Matthew Mark Luke John Acts Acts of the Apostles Epistles Romans 1 Corinthians 2 Corinthians Galatians Ephesians Philippians Colossians 1 Thessalonians 2 Thessalonians 1 Timothy 2 Timothy Titus Philemon Hebrews James 1 Peter 2 Peter 1 John 2 John 3 John Jude Apocalypse Revelation New Testament manuscripts Acts of the Apostles ( Ancient Greek : Πράξεις τῶν Ἀποστόλων , Práxeis tôn Apostólōn ; Latin : Actūs Apostolōrum ) , often referred to simply as Acts , is the fifth book of the New Testament ; it tells of the founding of the Christian church and the spread of its message to the Roman Empire .",0.6666666666666666,nq:3491840972245765831,0.0,0.021052631578947368,1.0,1.0,1.0,1.0,1.5,nq:3491840972245765831 | nq:970985133701043298 | nq:220513479344127178 | nq:5299445249075474807 | nq:935418947813312284,nq:3491840972245765831,0,tiny_realdata_policy_reader_diagnostic
nq,test,3491840972245765831,who is the book of acts written to,to Jewish audiences,Train-best retrieval action,dense_keep,span,New Testament Gospels Matthew Mark Luke,0.6666666666666666,nq:3491840972245765831,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:3491840972245765831 | nq:970985133701043298 | nq:220513479344127178 | nq:5299445249075474807 | nq:935418947813312284,nq:3491840972245765831,0,tiny_realdata_policy_reader_diagnostic
nq,test,3491840972245765831,who is the book of acts written to,to Jewish audiences,Train-best retrieval action,dense_keep,answer_type,New Testament Gospels Matthew Mark Luke,0.6666666666666666,nq:3491840972245765831,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:3491840972245765831 | nq:970985133701043298 | nq:220513479344127178 | nq:5299445249075474807 | nq:935418947813312284,nq:3491840972245765831,0,tiny_realdata_policy_reader_diagnostic
nq,test,3491840972245765831,who is the book of acts written to,to Jewish audiences,Selective retrieval policy,dense_keep,lexical,"Books of the New Testament Gospels Matthew Mark Luke John Acts Acts of the Apostles Epistles Romans 1 Corinthians 2 Corinthians Galatians Ephesians Philippians Colossians 1 Thessalonians 2 Thessalonians 1 Timothy 2 Timothy Titus Philemon Hebrews James 1 Peter 2 Peter 1 John 2 John 3 John Jude Apocalypse Revelation New Testament manuscripts Acts of the Apostles ( Ancient Greek : Πράξεις τῶν Ἀποστόλων , Práxeis tôn Apostólōn ; Latin : Actūs Apostolōrum ) , often referred to simply as Acts , is the fifth book of the New Testament ; it tells of the founding of the Christian church and the spread of its message to the Roman Empire .",0.6666666666666666,nq:3491840972245765831,0.0,0.021052631578947368,1.0,1.0,1.0,1.0,1.5,nq:3491840972245765831 | nq:970985133701043298 | nq:220513479344127178 | nq:5299445249075474807 | nq:935418947813312284,nq:3491840972245765831,0,tiny_realdata_policy_reader_diagnostic
nq,test,3491840972245765831,who is the book of acts written to,to Jewish audiences,Selective retrieval policy,dense_keep,span,New Testament Gospels Matthew Mark Luke,0.6666666666666666,nq:3491840972245765831,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:3491840972245765831 | nq:970985133701043298 | nq:220513479344127178 | nq:5299445249075474807 | nq:935418947813312284,nq:3491840972245765831,0,tiny_realdata_policy_reader_diagnostic
nq,test,3491840972245765831,who is the book of acts written to,to Jewish audiences,Selective retrieval policy,dense_keep,answer_type,New Testament Gospels Matthew Mark Luke,0.6666666666666666,nq:3491840972245765831,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:3491840972245765831 | nq:970985133701043298 | nq:220513479344127178 | nq:5299445249075474807 | nq:935418947813312284,nq:3491840972245765831,0,tiny_realdata_policy_reader_diagnostic
nq,test,6255051608078138794,who sings why does it hurt when i pee,Frank Zappa,Vanilla BM25,bm25_keep,lexical,"Joe 's Garage ( song ) - wikipedia Joe 's Garage ( song ) Jump to : navigation , search `` Joe 's Garage '' Single by Frank Zappa from the album Joe 's Garage Act I Released March 3 , 1979 Format 7 - inch record Recorded 1979 Length 6 : 10 ( album version ) 4 : 08 ( single version ) Label CBS Records Songwriter ( s ) Frank Zappa Producer ( s ) Frank Zappa Frank Zappa singles chronology `` Bobby Brown ( Goes Down ) '' ( 1979 ) `` Joe 's Garage '' ( 1979 ) `` Stick It Out '' ( 1979 ) `` Bobby Brown ( Goes Down ) '' ( 1979 ) `` Joe 's Garage '' ( 1979 ) `` Stick It Out '' ( 1979 ) `` Joe 's Garage '' is a single on Frank Zappa 's 1979 album Joe 's Garage Act I.",0.25,nq:6255051608078138794,0.0,0.03809523809523809,1.0,0.3333333333333333,0.5,1.0,1.1666666666666667,nq:-1268179953831754266 | nq:-7299076255108845857 | nq:6255051608078138794 | nq:-1886758056229796497 | nq:4791954452980353113,nq:6255051608078138794,0,tiny_realdata_policy_reader_diagnostic
nq,test,6255051608078138794,who sings why does it hurt when i pee,Frank Zappa,Vanilla BM25,bm25_keep,span,1979,0.25,nq:6255051608078138794,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,1.1666666666666667,nq:-1268179953831754266 | nq:-7299076255108845857 | nq:6255051608078138794 | nq:-1886758056229796497 | nq:4791954452980353113,nq:6255051608078138794,0,tiny_realdata_policy_reader_diagnostic
nq,test,6255051608078138794,who sings why does it hurt when i pee,Frank Zappa,Vanilla BM25,bm25_keep,answer_type,1979,0.25,nq:6255051608078138794,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,1.1666666666666667,nq:-1268179953831754266 | nq:-7299076255108845857 | nq:6255051608078138794 | nq:-1886758056229796497 | nq:4791954452980353113,nq:6255051608078138794,0,tiny_realdata_policy_reader_diagnostic
nq,test,6255051608078138794,who sings why does it hurt when i pee,Frank Zappa,Train-best retrieval action,dense_keep,lexical,"That Ai n't No Way to Go - Wikipedia That Ai n't No Way to Go Jump to : navigation , search `` That Ai n't No Way To Go '' Single by Brooks & Dunn from the album Hard Workin ' Man B - side `` I Ca n't Put Out This Fire '' Released March 28 , 1994 Format CD Single , 7 '' Recorded 1992 -- 1993 Genre Country Length 3 : 37 Label Arista 12669 Songwriter ( s ) Kix Brooks Don Cook Ronnie Dunn Producer ( s ) Don Cook Scott Hendricks Brooks & Dunn singles chronology `` Rock My World ( Little Country Girl ) '' ( 1993 ) `` That Ai n't No Way To Go '' ( 1994 ) `` She 's Not the Cheatin ' Kind '' ( 1994 ) `` Rock My World ( Little Country Girl ) '' ( 1993 ) `` That Ai n't No Way To Go '' ( 1994 ) `` She 's Not the Cheatin ' Kind '' ( 1994 ) `` That Ai n't No Way To Go '' is a song co-written and recorded by American country music duo Brooks & Dunn .",0.25,nq:-1773607187248198254,0.0,0.0,1.0,0.5,0.6309297535714575,1.0,1.25,nq:-1773607187248198254 | nq:6255051608078138794 | nq:2485791396969793161 | nq:-7344445742524899311 | nq:1905560995985348796,nq:6255051608078138794,0,tiny_realdata_policy_reader_diagnostic
nq,test,6255051608078138794,who sings why does it hurt when i pee,Frank Zappa,Train-best retrieval action,dense_keep,span,1994,0.25,nq:-1773607187248198254,0.0,0.0,1.0,0.5,0.6309297535714575,1.0,1.25,nq:-1773607187248198254 | nq:6255051608078138794 | nq:2485791396969793161 | nq:-7344445742524899311 | nq:1905560995985348796,nq:6255051608078138794,0,tiny_realdata_policy_reader_diagnostic
nq,test,6255051608078138794,who sings why does it hurt when i pee,Frank Zappa,Train-best retrieval action,dense_keep,answer_type,1994,0.25,nq:-1773607187248198254,0.0,0.0,1.0,0.5,0.6309297535714575,1.0,1.25,nq:-1773607187248198254 | nq:6255051608078138794 | nq:2485791396969793161 | nq:-7344445742524899311 | nq:1905560995985348796,nq:6255051608078138794,0,tiny_realdata_policy_reader_diagnostic
nq,test,6255051608078138794,who sings why does it hurt when i pee,Frank Zappa,Selective retrieval policy,dense_keep,lexical,"That Ai n't No Way to Go - Wikipedia That Ai n't No Way to Go Jump to : navigation , search `` That Ai n't No Way To Go '' Single by Brooks & Dunn from the album Hard Workin ' Man B - side `` I Ca n't Put Out This Fire '' Released March 28 , 1994 Format CD Single , 7 '' Recorded 1992 -- 1993 Genre Country Length 3 : 37 Label Arista 12669 Songwriter ( s ) Kix Brooks Don Cook Ronnie Dunn Producer ( s ) Don Cook Scott Hendricks Brooks & Dunn singles chronology `` Rock My World ( Little Country Girl ) '' ( 1993 ) `` That Ai n't No Way To Go '' ( 1994 ) `` She 's Not the Cheatin ' Kind '' ( 1994 ) `` Rock My World ( Little Country Girl ) '' ( 1993 ) `` That Ai n't No Way To Go '' ( 1994 ) `` She 's Not the Cheatin ' Kind '' ( 1994 ) `` That Ai n't No Way To Go '' is a song co-written and recorded by American country music duo Brooks & Dunn .",0.25,nq:-1773607187248198254,0.0,0.0,1.0,0.5,0.6309297535714575,1.0,1.25,nq:-1773607187248198254 | nq:6255051608078138794 | nq:2485791396969793161 | nq:-7344445742524899311 | nq:1905560995985348796,nq:6255051608078138794,0,tiny_realdata_policy_reader_diagnostic
nq,test,6255051608078138794,who sings why does it hurt when i pee,Frank Zappa,Selective retrieval policy,dense_keep,span,1994,0.25,nq:-1773607187248198254,0.0,0.0,1.0,0.5,0.6309297535714575,1.0,1.25,nq:-1773607187248198254 | nq:6255051608078138794 | nq:2485791396969793161 | nq:-7344445742524899311 | nq:1905560995985348796,nq:6255051608078138794,0,tiny_realdata_policy_reader_diagnostic
nq,test,6255051608078138794,who sings why does it hurt when i pee,Frank Zappa,Selective retrieval policy,dense_keep,answer_type,1994,0.25,nq:-1773607187248198254,0.0,0.0,1.0,0.5,0.6309297535714575,1.0,1.25,nq:-1773607187248198254 | nq:6255051608078138794 | nq:2485791396969793161 | nq:-7344445742524899311 | nq:1905560995985348796,nq:6255051608078138794,0,tiny_realdata_policy_reader_diagnostic
nq,test,2329833534419074937,when does star trek discovery season 1 end,"February 11, 2018",Vanilla BM25,bm25_keep,lexical,Star Trek: Discovery (season 1).,0.8333333333333334,nq:2329833534419074937,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2329833534419074937 | nq:6355352627831482364 | nq:-836623887470609373 | nq:-3821358994539922203 | nq:6588008666030402706,nq:2329833534419074937,0,tiny_realdata_policy_reader_diagnostic
nq,test,2329833534419074937,when does star trek discovery season 1 end,"February 11, 2018",Vanilla BM25,bm25_keep,span,Star Trek: Discovery (season 1).,0.8333333333333334,nq:2329833534419074937,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2329833534419074937 | nq:6355352627831482364 | nq:-836623887470609373 | nq:-3821358994539922203 | nq:6588008666030402706,nq:2329833534419074937,0,tiny_realdata_policy_reader_diagnostic
nq,test,2329833534419074937,when does star trek discovery season 1 end,"February 11, 2018",Vanilla BM25,bm25_keep,answer_type,Star Trek: Discovery (season 1).,0.8333333333333334,nq:2329833534419074937,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2329833534419074937 | nq:6355352627831482364 | nq:-836623887470609373 | nq:-3821358994539922203 | nq:6588008666030402706,nq:2329833534419074937,0,tiny_realdata_policy_reader_diagnostic
nq,test,2329833534419074937,when does star trek discovery season 1 end,"February 11, 2018",Train-best retrieval action,dense_keep,lexical,Star Trek: Discovery (season 1).,0.8333333333333334,nq:2329833534419074937,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2329833534419074937 | nq:-836623887470609373 | nq:3933917703167660948 | nq:3161776598162050484 | nq:6104361726291481647,nq:2329833534419074937,0,tiny_realdata_policy_reader_diagnostic
