split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,bm25_keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
train,Train-best retrieval action,dense_keep,-2839661864110242676,where was the statue of liberty originally built,1.0,1.0,1.0,0.0,1,8,1.5,where was the statue of liberty originally built,nq:-2839661864110242676 | nq:-4752044886865067782 | nq:-1851146794181763603 | nq:3221262508309669486 | nq:2620904320274887581,nq:-2839661864110242676
train,Selective retrieval policy,bm25_keep,-2839661864110242676,where was the statue of liberty originally built,1.0,1.0,1.0,0.0,1,8,1.5,where was the statue of liberty originally built,nq:-2839661864110242676 | nq:3221262508309669486 | nq:-429491976516694064 | nq:-546696194238868913 | nq:-3716243111645718342,nq:-2839661864110242676
train,Oracle retrieval action,bm25_keep,-2839661864110242676,where was the statue of liberty originally built,1.0,1.0,1.0,0.0,1,8,1.5,where was the statue of liberty originally built,nq:-2839661864110242676 | nq:3221262508309669486 | nq:-429491976516694064 | nq:-546696194238868913 | nq:-3716243111645718342,nq:-2839661864110242676
train,Vanilla BM25,bm25_keep,2529541250029989840,who plays eddie's father on blue bloods,1.0,1.0,1.0,0.0,1,7,1.5,who plays eddie's father on blue bloods,nq:2529541250029989840 | nq:-3366153456070660329 | nq:1668669287255788257 | nq:-9117144605577332927 | nq:-7344445742524899311,nq:2529541250029989840
train,BM25 keyword,bm25_keyword,2529541250029989840,who plays eddie's father on blue bloods,1.0,1.0,1.0,0.0,1,6,1.5,plays eddie s father blue bloods,nq:2529541250029989840 | nq:1668669287255788257 | nq:6361206394302458673 | nq:-6966959898445658330 | nq:-6591614197125818072,nq:2529541250029989840
train,Dense original,dense_keep,2529541250029989840,who plays eddie's father on blue bloods,1.0,1.0,1.0,0.0,1,7,1.5,who plays eddie's father on blue bloods,nq:2529541250029989840 | nq:-8850083107166299812 | nq:7199935063232716100 | nq:-3320818211133139001 | nq:8851020722386421469,nq:2529541250029989840
train,Dense keyword,dense_keyword,2529541250029989840,who plays eddie's father on blue bloods,1.0,1.0,1.0,0.0,1,6,1.5,plays eddie s father blue bloods,nq:2529541250029989840 | nq:-8850083107166299812 | nq:8809040937305402797 | nq:8851020722386421469 | nq:7199935063232716100,nq:2529541250029989840
train,Hybrid original,hybrid_keep,2529541250029989840,who plays eddie's father on blue bloods,1.0,1.0,1.0,0.03,2,7,1.47,who plays eddie's father on blue bloods,nq:2529541250029989840 | nq:-3366153456070660329 | nq:-8850083107166299812 | nq:1668669287255788257 | nq:7199935063232716100,nq:2529541250029989840
train,Hybrid keyword,hybrid_keyword,2529541250029989840,who plays eddie's father on blue bloods,1.0,1.0,1.0,0.03,2,6,1.47,plays eddie s father blue bloods,nq:2529541250029989840 | nq:-8850083107166299812 | nq:1668669287255788257 | nq:6361206394302458673 | nq:8809040937305402797,nq:2529541250029989840
train,Train-best retrieval action,dense_keep,2529541250029989840,who plays eddie's father on blue bloods,1.0,1.0,1.0,0.0,1,7,1.5,who plays eddie's father on blue bloods,nq:2529541250029989840 | nq:-8850083107166299812 | nq:7199935063232716100 | nq:-3320818211133139001 | nq:8851020722386421469,nq:2529541250029989840
train,Selective retrieval policy,dense_keep,2529541250029989840,who plays eddie's father on blue bloods,1.0,1.0,1.0,0.0,1,7,1.5,who plays eddie's father on blue bloods,nq:2529541250029989840 | nq:-8850083107166299812 | nq:7199935063232716100 | nq:-3320818211133139001 | nq:8851020722386421469,nq:2529541250029989840
train,Oracle retrieval action,bm25_keep,2529541250029989840,who plays eddie's father on blue bloods,1.0,1.0,1.0,0.0,1,7,1.5,who plays eddie's father on blue bloods,nq:2529541250029989840 | nq:-3366153456070660329 | nq:1668669287255788257 | nq:-9117144605577332927 | nq:-7344445742524899311,nq:2529541250029989840
train,Vanilla BM25,bm25_keep,918027731204120251,ben 10 ultimate alien episode 2 season 1,1.0,1.0,1.0,0.0,1,8,1.5,ben 10 ultimate alien episode 2 season 1,nq:918027731204120251 | nq:-836623887470609373 | nq:-3617870338472078590 | nq:-3632974700795137148 | nq:-7657379080399040683,nq:918027731204120251
train,BM25 keyword,bm25_keyword,918027731204120251,ben 10 ultimate alien episode 2 season 1,1.0,1.0,1.0,0.0,1,8,1.5,ben 10 ultimate alien episode 2 season 1,nq:918027731204120251 | nq:-836623887470609373 | nq:-3617870338472078590 | nq:-3632974700795137148 | nq:-7657379080399040683,nq:918027731204120251
train,Dense original,dense_keep,918027731204120251,ben 10 ultimate alien episode 2 season 1,1.0,1.0,1.0,0.0,1,8,1.5,ben 10 ultimate alien episode 2 season 1,nq:918027731204120251 | nq:-3617870338472078590 | nq:-836623887470609373 | nq:-1561741427210997791 | nq:6302295099297652599,nq:918027731204120251
train,Dense keyword,dense_keyword,918027731204120251,ben 10 ultimate alien episode 2 season 1,1.0,1.0,1.0,0.0,1,8,1.5,ben 10 ultimate alien episode 2 season 1,nq:918027731204120251 | nq:-3617870338472078590 | nq:-836623887470609373 | nq:-1561741427210997791 | nq:6302295099297652599,nq:918027731204120251
train,Hybrid original,hybrid_keep,918027731204120251,ben 10 ultimate alien episode 2 season 1,1.0,1.0,1.0,0.03,2,8,1.47,ben 10 ultimate alien episode 2 season 1,nq:918027731204120251 | nq:-3617870338472078590 | nq:-836623887470609373 | nq:-1561741427210997791 | nq:-3632974700795137148,nq:918027731204120251
train,Hybrid keyword,hybrid_keyword,918027731204120251,ben 10 ultimate alien episode 2 season 1,1.0,1.0,1.0,0.03,2,8,1.47,ben 10 ultimate alien episode 2 season 1,nq:918027731204120251 | nq:-3617870338472078590 | nq:-836623887470609373 | nq:-1561741427210997791 | nq:-3632974700795137148,nq:918027731204120251
train,Train-best retrieval action,dense_keep,918027731204120251,ben 10 ultimate alien episode 2 season 1,1.0,1.0,1.0,0.0,1,8,1.5,ben 10 ultimate alien episode 2 season 1,nq:918027731204120251 | nq:-3617870338472078590 | nq:-836623887470609373 | nq:-1561741427210997791 | nq:6302295099297652599,nq:918027731204120251
train,Selective retrieval policy,dense_keyword,918027731204120251,ben 10 ultimate alien episode 2 season 1,1.0,1.0,1.0,0.0,1,8,1.5,ben 10 ultimate alien episode 2 season 1,nq:918027731204120251 | nq:-3617870338472078590 | nq:-836623887470609373 | nq:-1561741427210997791 | nq:6302295099297652599,nq:918027731204120251
train,Oracle retrieval action,bm25_keep,918027731204120251,ben 10 ultimate alien episode 2 season 1,1.0,1.0,1.0,0.0,1,8,1.5,ben 10 ultimate alien episode 2 season 1,nq:918027731204120251 | nq:-836623887470609373 | nq:-3617870338472078590 | nq:-3632974700795137148 | nq:-7657379080399040683,nq:918027731204120251
train,Vanilla BM25,bm25_keep,7293500350848486415,dendrites and cell bodies are components of what type of matter found in the brain,1.0,1.0,1.0,0.0,1,15,1.5,dendrites and cell bodies are components of what type of matter found in the brain,nq:7293500350848486415 | nq:3803379660163560925 | nq:1712598136309612610 | nq:6556718257422998662 | nq:775172980988648781,nq:7293500350848486415
train,BM25 keyword,bm25_keyword,7293500350848486415,dendrites and cell bodies are components of what type of matter found in the brain,1.0,1.0,1.0,0.0,1,8,1.5,dendrites cell bodies components type matter found brain,nq:7293500350848486415 | nq:3803379660163560925 | nq:1712598136309612610 | nq:-4222512069603517522 | nq:-2835721088579212901,nq:7293500350848486415
train,Dense original,dense_keep,7293500350848486415,dendrites and cell bodies are components of what type of matter found in the brain,1.0,1.0,1.0,0.0,1,15,1.5,dendrites and cell bodies are components of what type of matter found in the brain,nq:7293500350848486415 | nq:3803379660163560925 | nq:1712598136309612610 | nq:8809040937305402797 | nq:6556718257422998662,nq:7293500350848486415
train,Dense keyword,dense_keyword,7293500350848486415,dendrites and cell bodies are components of what type of matter found in the brain,1.0,1.0,1.0,0.0,1,8,1.5,dendrites cell bodies components type matter found brain,nq:7293500350848486415 | nq:3803379660163560925 | nq:1712598136309612610 | nq:8809040937305402797 | nq:7647339054759303922,nq:7293500350848486415
train,Hybrid original,hybrid_keep,7293500350848486415,dendrites and cell bodies are components of what type of matter found in the brain,1.0,1.0,1.0,0.03,2,15,1.47,dendrites and cell bodies are components of what type of matter found in the brain,nq:7293500350848486415 | nq:3803379660163560925 | nq:1712598136309612610 | nq:6556718257422998662 | nq:8809040937305402797,nq:7293500350848486415
train,Hybrid keyword,hybrid_keyword,7293500350848486415,dendrites and cell bodies are components of what type of matter found in the brain,1.0,1.0,1.0,0.03,2,8,1.47,dendrites cell bodies components type matter found brain,nq:7293500350848486415 | nq:3803379660163560925 | nq:1712598136309612610 | nq:-4222512069603517522 | nq:8809040937305402797,nq:7293500350848486415
train,Train-best retrieval action,dense_keep,7293500350848486415,dendrites and cell bodies are components of what type of matter found in the brain,1.0,1.0,1.0,0.0,1,15,1.5,dendrites and cell bodies are components of what type of matter found in the brain,nq:7293500350848486415 | nq:3803379660163560925 | nq:1712598136309612610 | nq:8809040937305402797 | nq:6556718257422998662,nq:7293500350848486415
train,Selective retrieval policy,bm25_keep,7293500350848486415,dendrites and cell bodies are components of what type of matter found in the brain,1.0,1.0,1.0,0.0,1,15,1.5,dendrites and cell bodies are components of what type of matter found in the brain,nq:7293500350848486415 | nq:3803379660163560925 | nq:1712598136309612610 | nq:6556718257422998662 | nq:775172980988648781,nq:7293500350848486415
train,Oracle retrieval action,bm25_keep,7293500350848486415,dendrites and cell bodies are components of what type of matter found in the brain,1.0,1.0,1.0,0.0,1,15,1.5,dendrites and cell bodies are components of what type of matter found in the brain,nq:7293500350848486415 | nq:3803379660163560925 | nq:1712598136309612610 | nq:6556718257422998662 | nq:775172980988648781,nq:7293500350848486415
train,Vanilla BM25,bm25_keep,-5412703064874788739,when did the us stop drafting for the vietnam war,1.0,1.0,1.0,0.0,1,10,1.5,when did the us stop drafting for the vietnam war,nq:-5412703064874788739 | nq:-6076914609231121943 | nq:624776933586204232 | nq:8214553978288463642 | nq:8221988726104372475,nq:-5412703064874788739
train,BM25 keyword,bm25_keyword,-5412703064874788739,when did the us stop drafting for the vietnam war,1.0,1.0,1.0,0.0,1,5,1.5,us stop drafting vietnam war,nq:-5412703064874788739 | nq:-6076914609231121943 | nq:8214553978288463642 | nq:7851442863470339390 | nq:624776933586204232,nq:-5412703064874788739
train,Dense original,dense_keep,-5412703064874788739,when did the us stop drafting for the vietnam war,1.0,1.0,1.0,0.0,1,10,1.5,when did the us stop drafting for the vietnam war,nq:-5412703064874788739 | nq:8214553978288463642 | nq:-98841062459429595 | nq:-8489349464896514022 | nq:-6076914609231121943,nq:-5412703064874788739
train,Dense keyword,dense_keyword,-5412703064874788739,when did the us stop drafting for the vietnam war,1.0,1.0,1.0,0.0,1,5,1.5,us stop drafting vietnam war,nq:-5412703064874788739 | nq:-8489349464896514022 | nq:-98841062459429595 | nq:-8713431644569888719 | nq:-429491976516694064,nq:-5412703064874788739
train,Hybrid original,hybrid_keep,-5412703064874788739,when did the us stop drafting for the vietnam war,1.0,1.0,1.0,0.03,2,10,1.47,when did the us stop drafting for the vietnam war,nq:-5412703064874788739 | nq:8214553978288463642 | nq:-6076914609231121943 | nq:-98841062459429595 | nq:624776933586204232,nq:-5412703064874788739
train,Hybrid keyword,hybrid_keyword,-5412703064874788739,when did the us stop drafting for the vietnam war,1.0,1.0,1.0,0.03,2,5,1.47,us stop drafting vietnam war,nq:-5412703064874788739 | nq:-6076914609231121943 | nq:-8489349464896514022 | nq:-98841062459429595 | nq:8214553978288463642,nq:-5412703064874788739
train,Train-best retrieval action,dense_keep,-5412703064874788739,when did the us stop drafting for the vietnam war,1.0,1.0,1.0,0.0,1,10,1.5,when did the us stop drafting for the vietnam war,nq:-5412703064874788739 | nq:8214553978288463642 | nq:-98841062459429595 | nq:-8489349464896514022 | nq:-6076914609231121943,nq:-5412703064874788739
train,Selective retrieval policy,dense_keyword,-5412703064874788739,when did the us stop drafting for the vietnam war,1.0,1.0,1.0,0.0,1,5,1.5,us stop drafting vietnam war,nq:-5412703064874788739 | nq:-8489349464896514022 | nq:-98841062459429595 | nq:-8713431644569888719 | nq:-429491976516694064,nq:-5412703064874788739
train,Oracle retrieval action,bm25_keep,-5412703064874788739,when did the us stop drafting for the vietnam war,1.0,1.0,1.0,0.0,1,10,1.5,when did the us stop drafting for the vietnam war,nq:-5412703064874788739 | nq:-6076914609231121943 | nq:624776933586204232 | nq:8214553978288463642 | nq:8221988726104372475,nq:-5412703064874788739
train,Vanilla BM25,bm25_keep,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.0,1,9,1.5,what are the kinds of dance and its definition,nq:2431785971479431835 | nq:4921498634589458542 | nq:6556718257422998662 | nq:-2398576916067490009 | nq:-5248648953323441399,nq:2431785971479431835
train,BM25 keyword,bm25_keyword,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.0,1,3,1.5,kinds dance definition,nq:2431785971479431835 | nq:4921498634589458542 | nq:6556718257422998662 | nq:1541249210482822392 | nq:-6966959898445658330,nq:2431785971479431835
train,Dense original,dense_keep,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.0,1,9,1.5,what are the kinds of dance and its definition,nq:2431785971479431835 | nq:8199559637713501129 | nq:970985133701043298 | nq:-5372667077951673175 | nq:3246307161463865079,nq:2431785971479431835
train,Dense keyword,dense_keyword,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.0,1,3,1.5,kinds dance definition,nq:2431785971479431835 | nq:8199559637713501129 | nq:-5372667077951673175 | nq:970985133701043298 | nq:-7816789034233739974,nq:2431785971479431835
train,Hybrid original,hybrid_keep,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.03,2,9,1.47,what are the kinds of dance and its definition,nq:2431785971479431835 | nq:4921498634589458542 | nq:8199559637713501129 | nq:6556718257422998662 | nq:970985133701043298,nq:2431785971479431835
train,Hybrid keyword,hybrid_keyword,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.03,2,3,1.47,kinds dance definition,nq:2431785971479431835 | nq:4921498634589458542 | nq:8199559637713501129 | nq:-5372667077951673175 | nq:6556718257422998662,nq:2431785971479431835
train,Train-best retrieval action,dense_keep,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.0,1,9,1.5,what are the kinds of dance and its definition,nq:2431785971479431835 | nq:8199559637713501129 | nq:970985133701043298 | nq:-5372667077951673175 | nq:3246307161463865079,nq:2431785971479431835
train,Selective retrieval policy,bm25_keyword,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.0,1,3,1.5,kinds dance definition,nq:2431785971479431835 | nq:4921498634589458542 | nq:6556718257422998662 | nq:1541249210482822392 | nq:-6966959898445658330,nq:2431785971479431835
