split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
train,Selective bandit,keep,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.0,1,9,1.5,what are the kinds of dance and its definition,nq:2431785971479431835 | nq:4921498634589458542 | nq:6556718257422998662 | nq:-2398576916067490009 | nq:-5248648953323441399,nq:2431785971479431835
train,Oracle best action,keep,2431785971479431835,what are the kinds of dance and its definition,1.0,1.0,1.0,0.0,1,9,1.5,what are the kinds of dance and its definition,nq:2431785971479431835 | nq:4921498634589458542 | nq:6556718257422998662 | nq:-2398576916067490009 | nq:-5248648953323441399,nq:2431785971479431835
train,Vanilla BM25,keep,1345582187538309806,what are the different aspects of community health,1.0,1.0,1.0,0.0,1,8,1.5,what are the different aspects of community health,nq:1345582187538309806 | nq:1537244195687008584 | nq:5062184728482203596 | nq:-1851146794181763603 | nq:5195577413672736740,nq:1345582187538309806
train,Rewrite-all keyword,keyword_compress,1345582187538309806,what are the different aspects of community health,1.0,1.0,1.0,0.0,1,4,1.5,different aspects community health,nq:1345582187538309806 | nq:1537244195687008584 | nq:-264420295933348215 | nq:512270438779129035 | nq:5758694170037504500,nq:1345582187538309806
train,Rewrite-all entity expansion,entity_expand,1345582187538309806,what are the different aspects of community health,1.0,1.0,1.0,0.0,1,4,1.5,different aspects community health,nq:1345582187538309806 | nq:1537244195687008584 | nq:-264420295933348215 | nq:512270438779129035 | nq:5758694170037504500,nq:1345582187538309806
train,Train-best fixed rewrite,keyword_compress,1345582187538309806,what are the different aspects of community health,1.0,1.0,1.0,0.0,1,4,1.5,different aspects community health,nq:1345582187538309806 | nq:1537244195687008584 | nq:-264420295933348215 | nq:512270438779129035 | nq:5758694170037504500,nq:1345582187538309806
train,Selective bandit,keep,1345582187538309806,what are the different aspects of community health,1.0,1.0,1.0,0.0,1,8,1.5,what are the different aspects of community health,nq:1345582187538309806 | nq:1537244195687008584 | nq:5062184728482203596 | nq:-1851146794181763603 | nq:5195577413672736740,nq:1345582187538309806
train,Oracle best action,keep,1345582187538309806,what are the different aspects of community health,1.0,1.0,1.0,0.0,1,8,1.5,what are the different aspects of community health,nq:1345582187538309806 | nq:1537244195687008584 | nq:5062184728482203596 | nq:-1851146794181763603 | nq:5195577413672736740,nq:1345582187538309806
train,Vanilla BM25,keep,6507459087595991641,who plays whitey bulger's girlfriend in black mass,1.0,1.0,1.0,0.0,1,8,1.5,who plays whitey bulger's girlfriend in black mass,nq:6507459087595991641 | nq:7094316848722601564 | nq:-6966959898445658330 | nq:5299445249075474807 | nq:306074923032581824,nq:6507459087595991641
train,Rewrite-all keyword,keyword_compress,6507459087595991641,who plays whitey bulger's girlfriend in black mass,1.0,1.0,1.0,0.0,1,7,1.5,plays whitey bulger s girlfriend black mass,nq:6507459087595991641 | nq:-6966959898445658330 | nq:306074923032581824 | nq:7094316848722601564 | nq:4398207059107866695,nq:6507459087595991641
train,Rewrite-all entity expansion,entity_expand,6507459087595991641,who plays whitey bulger's girlfriend in black mass,1.0,1.0,1.0,0.0,1,7,1.5,plays whitey bulger s girlfriend black mass,nq:6507459087595991641 | nq:-6966959898445658330 | nq:306074923032581824 | nq:7094316848722601564 | nq:4398207059107866695,nq:6507459087595991641
train,Train-best fixed rewrite,keyword_compress,6507459087595991641,who plays whitey bulger's girlfriend in black mass,1.0,1.0,1.0,0.0,1,7,1.5,plays whitey bulger s girlfriend black mass,nq:6507459087595991641 | nq:-6966959898445658330 | nq:306074923032581824 | nq:7094316848722601564 | nq:4398207059107866695,nq:6507459087595991641
train,Selective bandit,keep,6507459087595991641,who plays whitey bulger's girlfriend in black mass,1.0,1.0,1.0,0.0,1,8,1.5,who plays whitey bulger's girlfriend in black mass,nq:6507459087595991641 | nq:7094316848722601564 | nq:-6966959898445658330 | nq:5299445249075474807 | nq:306074923032581824,nq:6507459087595991641
train,Oracle best action,keep,6507459087595991641,who plays whitey bulger's girlfriend in black mass,1.0,1.0,1.0,0.0,1,8,1.5,who plays whitey bulger's girlfriend in black mass,nq:6507459087595991641 | nq:7094316848722601564 | nq:-6966959898445658330 | nq:5299445249075474807 | nq:306074923032581824,nq:6507459087595991641
train,Vanilla BM25,keep,-4361905639006205432,reba you're the first time i thought about leaving,1.0,1.0,1.0,0.0,1,9,1.5,reba you're the first time i thought about leaving,nq:-4361905639006205432 | nq:1404052427196543739 | nq:1172277683662974732 | nq:5758694170037504500 | nq:-4234103220698127642,nq:-4361905639006205432
train,Rewrite-all keyword,keyword_compress,-4361905639006205432,reba you're the first time i thought about leaving,1.0,1.0,1.0,0.0,1,9,1.5,reba you re first time i thought about leaving,nq:-4361905639006205432 | nq:1404052427196543739 | nq:1172277683662974732 | nq:5758694170037504500 | nq:-4234103220698127642,nq:-4361905639006205432
train,Rewrite-all entity expansion,entity_expand,-4361905639006205432,reba you're the first time i thought about leaving,1.0,1.0,1.0,0.0,1,9,1.5,reba you re first time i thought about leaving,nq:-4361905639006205432 | nq:1404052427196543739 | nq:1172277683662974732 | nq:5758694170037504500 | nq:-4234103220698127642,nq:-4361905639006205432
train,Train-best fixed rewrite,keyword_compress,-4361905639006205432,reba you're the first time i thought about leaving,1.0,1.0,1.0,0.0,1,9,1.5,reba you re first time i thought about leaving,nq:-4361905639006205432 | nq:1404052427196543739 | nq:1172277683662974732 | nq:5758694170037504500 | nq:-4234103220698127642,nq:-4361905639006205432
train,Selective bandit,keep,-4361905639006205432,reba you're the first time i thought about leaving,1.0,1.0,1.0,0.0,1,9,1.5,reba you're the first time i thought about leaving,nq:-4361905639006205432 | nq:1404052427196543739 | nq:1172277683662974732 | nq:5758694170037504500 | nq:-4234103220698127642,nq:-4361905639006205432
train,Oracle best action,keep,-4361905639006205432,reba you're the first time i thought about leaving,1.0,1.0,1.0,0.0,1,9,1.5,reba you're the first time i thought about leaving,nq:-4361905639006205432 | nq:1404052427196543739 | nq:1172277683662974732 | nq:5758694170037504500 | nq:-4234103220698127642,nq:-4361905639006205432
train,Vanilla BM25,keep,-6667478543914419448,curious incident of the dog in the nighttime singapore wikipedia,1.0,1.0,1.0,0.0,1,10,1.5,curious incident of the dog in the nighttime singapore wikipedia,nq:-6667478543914419448 | nq:-9199561147097898525 | nq:1161838469357678999 | nq:6272996566434680145 | nq:2943048018320429657,nq:-6667478543914419448
train,Rewrite-all keyword,keyword_compress,-6667478543914419448,curious incident of the dog in the nighttime singapore wikipedia,1.0,1.0,1.0,0.0,1,6,1.5,curious incident dog nighttime singapore wikipedia,nq:-6667478543914419448 | nq:-9199561147097898525 | nq:1161838469357678999 | nq:432399360594227490 | nq:918027731204120251,nq:-6667478543914419448
train,Rewrite-all entity expansion,entity_expand,-6667478543914419448,curious incident of the dog in the nighttime singapore wikipedia,1.0,1.0,1.0,0.0,1,6,1.5,curious incident dog nighttime singapore wikipedia,nq:-6667478543914419448 | nq:-9199561147097898525 | nq:1161838469357678999 | nq:432399360594227490 | nq:918027731204120251,nq:-6667478543914419448
train,Train-best fixed rewrite,keyword_compress,-6667478543914419448,curious incident of the dog in the nighttime singapore wikipedia,1.0,1.0,1.0,0.0,1,6,1.5,curious incident dog nighttime singapore wikipedia,nq:-6667478543914419448 | nq:-9199561147097898525 | nq:1161838469357678999 | nq:432399360594227490 | nq:918027731204120251,nq:-6667478543914419448
train,Selective bandit,keep,-6667478543914419448,curious incident of the dog in the nighttime singapore wikipedia,1.0,1.0,1.0,0.0,1,10,1.5,curious incident of the dog in the nighttime singapore wikipedia,nq:-6667478543914419448 | nq:-9199561147097898525 | nq:1161838469357678999 | nq:6272996566434680145 | nq:2943048018320429657,nq:-6667478543914419448
train,Oracle best action,keep,-6667478543914419448,curious incident of the dog in the nighttime singapore wikipedia,1.0,1.0,1.0,0.0,1,10,1.5,curious incident of the dog in the nighttime singapore wikipedia,nq:-6667478543914419448 | nq:-9199561147097898525 | nq:1161838469357678999 | nq:6272996566434680145 | nq:2943048018320429657,nq:-6667478543914419448
train,Vanilla BM25,keep,2044173796998267302,disease of the light sensitive innermost layer of the eyeball,1.0,1.0,1.0,0.0,1,10,1.5,disease of the light sensitive innermost layer of the eyeball,nq:2044173796998267302 | nq:-6177122597319457473 | nq:4484181007703059448 | nq:3541178874880593466 | nq:306074923032581824,nq:2044173796998267302
train,Rewrite-all keyword,keyword_compress,2044173796998267302,disease of the light sensitive innermost layer of the eyeball,1.0,1.0,1.0,0.0,1,6,1.5,disease light sensitive innermost layer eyeball,nq:2044173796998267302 | nq:-6177122597319457473 | nq:4484181007703059448 | nq:306074923032581824 | nq:3541178874880593466,nq:2044173796998267302
train,Rewrite-all entity expansion,entity_expand,2044173796998267302,disease of the light sensitive innermost layer of the eyeball,1.0,1.0,1.0,0.0,1,6,1.5,disease light sensitive innermost layer eyeball,nq:2044173796998267302 | nq:-6177122597319457473 | nq:4484181007703059448 | nq:306074923032581824 | nq:3541178874880593466,nq:2044173796998267302
train,Train-best fixed rewrite,keyword_compress,2044173796998267302,disease of the light sensitive innermost layer of the eyeball,1.0,1.0,1.0,0.0,1,6,1.5,disease light sensitive innermost layer eyeball,nq:2044173796998267302 | nq:-6177122597319457473 | nq:4484181007703059448 | nq:306074923032581824 | nq:3541178874880593466,nq:2044173796998267302
train,Selective bandit,keep,2044173796998267302,disease of the light sensitive innermost layer of the eyeball,1.0,1.0,1.0,0.0,1,10,1.5,disease of the light sensitive innermost layer of the eyeball,nq:2044173796998267302 | nq:-6177122597319457473 | nq:4484181007703059448 | nq:3541178874880593466 | nq:306074923032581824,nq:2044173796998267302
train,Oracle best action,keep,2044173796998267302,disease of the light sensitive innermost layer of the eyeball,1.0,1.0,1.0,0.0,1,10,1.5,disease of the light sensitive innermost layer of the eyeball,nq:2044173796998267302 | nq:-6177122597319457473 | nq:4484181007703059448 | nq:3541178874880593466 | nq:306074923032581824,nq:2044173796998267302
train,Vanilla BM25,keep,-7504769624068905017,who wrote knock knock knocking on heavens door,1.0,1.0,1.0,0.0,1,8,1.5,who wrote knock knock knocking on heavens door,nq:-7504769624068905017 | nq:7714886640662001831 | nq:6554684808053745285 | nq:4484181007703059448 | nq:7621889567969940898,nq:-7504769624068905017
train,Rewrite-all keyword,keyword_compress,-7504769624068905017,who wrote knock knock knocking on heavens door,1.0,1.0,1.0,0.0,1,6,1.5,wrote knock knock knocking heavens door,nq:-7504769624068905017 | nq:7714886640662001831 | nq:-3539399246950996065 | nq:-6966959898445658330 | nq:-8494466275231295992,nq:-7504769624068905017
train,Rewrite-all entity expansion,entity_expand,-7504769624068905017,who wrote knock knock knocking on heavens door,1.0,1.0,1.0,0.0,1,5,1.5,wrote knock knocking heavens door,nq:-7504769624068905017 | nq:7714886640662001831 | nq:-3539399246950996065 | nq:-6966959898445658330 | nq:-8494466275231295992,nq:-7504769624068905017
train,Train-best fixed rewrite,keyword_compress,-7504769624068905017,who wrote knock knock knocking on heavens door,1.0,1.0,1.0,0.0,1,6,1.5,wrote knock knock knocking heavens door,nq:-7504769624068905017 | nq:7714886640662001831 | nq:-3539399246950996065 | nq:-6966959898445658330 | nq:-8494466275231295992,nq:-7504769624068905017
train,Selective bandit,keep,-7504769624068905017,who wrote knock knock knocking on heavens door,1.0,1.0,1.0,0.0,1,8,1.5,who wrote knock knock knocking on heavens door,nq:-7504769624068905017 | nq:7714886640662001831 | nq:6554684808053745285 | nq:4484181007703059448 | nq:7621889567969940898,nq:-7504769624068905017
train,Oracle best action,keep,-7504769624068905017,who wrote knock knock knocking on heavens door,1.0,1.0,1.0,0.0,1,8,1.5,who wrote knock knock knocking on heavens door,nq:-7504769624068905017 | nq:7714886640662001831 | nq:6554684808053745285 | nq:4484181007703059448 | nq:7621889567969940898,nq:-7504769624068905017
train,Vanilla BM25,keep,-8972183967530424533,the cuban revolt against spain was led by,1.0,1.0,1.0,0.0,1,8,1.5,the cuban revolt against spain was led by,nq:-8972183967530424533 | nq:-5117382453861077400 | nq:-119638173687275454 | nq:-580230409795669145 | nq:-7354340617295847475,nq:-8972183967530424533
train,Rewrite-all keyword,keyword_compress,-8972183967530424533,the cuban revolt against spain was led by,1.0,1.0,1.0,0.0,1,5,1.5,cuban revolt against spain led,nq:-8972183967530424533 | nq:-5117382453861077400 | nq:2051617393389245304 | nq:-119638173687275454 | nq:-580230409795669145,nq:-8972183967530424533
train,Rewrite-all entity expansion,entity_expand,-8972183967530424533,the cuban revolt against spain was led by,1.0,1.0,1.0,0.0,1,5,1.5,cuban revolt against spain led,nq:-8972183967530424533 | nq:-5117382453861077400 | nq:2051617393389245304 | nq:-119638173687275454 | nq:-580230409795669145,nq:-8972183967530424533
train,Train-best fixed rewrite,keyword_compress,-8972183967530424533,the cuban revolt against spain was led by,1.0,1.0,1.0,0.0,1,5,1.5,cuban revolt against spain led,nq:-8972183967530424533 | nq:-5117382453861077400 | nq:2051617393389245304 | nq:-119638173687275454 | nq:-580230409795669145,nq:-8972183967530424533
train,Selective bandit,keyword_compress,-8972183967530424533,the cuban revolt against spain was led by,1.0,1.0,1.0,0.0,1,5,1.5,cuban revolt against spain led,nq:-8972183967530424533 | nq:-5117382453861077400 | nq:2051617393389245304 | nq:-119638173687275454 | nq:-580230409795669145,nq:-8972183967530424533
train,Oracle best action,keep,-8972183967530424533,the cuban revolt against spain was led by,1.0,1.0,1.0,0.0,1,8,1.5,the cuban revolt against spain was led by,nq:-8972183967530424533 | nq:-5117382453861077400 | nq:-119638173687275454 | nq:-580230409795669145 | nq:-7354340617295847475,nq:-8972183967530424533
train,Vanilla BM25,keep,-3349809547297921417,the only way standard of living can increase is through increases in labor productivity.​,1.0,1.0,1.0,0.0,1,14,1.5,the only way standard of living can increase is through increases in labor productivity.​,nq:-3349809547297921417 | nq:-6485399290736921293 | nq:-7032694139181071944 | nq:-6939993637603870565 | nq:512270438779129035,nq:-3349809547297921417
train,Rewrite-all keyword,keyword_compress,-3349809547297921417,the only way standard of living can increase is through increases in labor productivity.​,1.0,1.0,1.0,0.0,1,10,1.5,only way standard living can increase through increases labor productivity,nq:-3349809547297921417 | nq:-6485399290736921293 | nq:-7032694139181071944 | nq:-6939993637603870565 | nq:-2584302107455920806,nq:-3349809547297921417
train,Rewrite-all entity expansion,entity_expand,-3349809547297921417,the only way standard of living can increase is through increases in labor productivity.​,1.0,1.0,1.0,0.0,1,10,1.5,only way standard living can increase through increases labor productivity,nq:-3349809547297921417 | nq:-6485399290736921293 | nq:-7032694139181071944 | nq:-6939993637603870565 | nq:-2584302107455920806,nq:-3349809547297921417
