dataset,split,qid,question,gold_answer,retrieval_method,retrieval_action,reader,predicted_answer,reader_score,reader_passage_id,exact_match,f1,recall_at_5,mrr,ndcg_at_5,retrieval_calls,retrieval_reward,top_docs,gold_docs,missing_doc_count,claim_scope
hotpot,test,5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?",Emilia Fox,Vanilla BM25,bm25_keep,lexical,"She was educated at Bryanston School in Blandford, Dorset.",0.5555555555555556,Emilia Fox,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Flashbacks of a Fool | Emilia Fox | Blandford United F.C. | John Pearce (handballer) | Bryanston,Emilia Fox | Flashbacks of a Fool,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ade858a55429975fa854eea,What sport is played by both Justin Gimelstob and Angelique Kerber?,tennis,Selective retrieval policy,hybrid_keep,answer_type,Justin Jeremy Gimelstob,0.2857142857142857,Justin Gimelstob,0.0,0.0,1.0,1.0,1.0,2.0,1.47,Angelique Kerber | Justin Gimelstob | 1999 Nottingham Open – Doubles | 2001 Kroger St. Jude International – Doubles | 2005 China Open – Men's Doubles,Angelique Kerber | Justin Gimelstob,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931",Vanilla BM25,bm25_keep,lexical,"Snow White Grotto is an attraction at Disneyland in Anaheim, California which originally opened on April 9, 1961, Tokyo Disneyland at the Tokyo Disney Resort in Japan in 1983, and at Hong Kong Disneyland in Hong Kong in 2005.",0.5,Snow White Grotto,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Autopia | Bob Gurr | Rocket Jets | Hong Kong Disneyland | Snow White Grotto,Autopia | Bob Gurr,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931",Vanilla BM25,bm25_keep,span,"April 9, 1961",0.5,Snow White Grotto,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Autopia | Bob Gurr | Rocket Jets | Hong Kong Disneyland | Snow White Grotto,Autopia | Bob Gurr,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931",Vanilla BM25,bm25_keep,answer_type,"April 9, 1961",0.5,Snow White Grotto,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Autopia | Bob Gurr | Rocket Jets | Hong Kong Disneyland | Snow White Grotto,Autopia | Bob Gurr,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931",Train-best retrieval action,hybrid_keyword,lexical,"Snow White Grotto is an attraction at Disneyland in Anaheim, California which originally opened on April 9, 1961, Tokyo Disneyland at the Tokyo Disney Resort in Japan in 1983, and at Hong Kong Disneyland in Hong Kong in 2005.",0.5,Snow White Grotto,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Autopia | Snow White Grotto | Bob Gurr | Hong Kong Disneyland | Rocket Jets,Autopia | Bob Gurr,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931",Train-best retrieval action,hybrid_keyword,span,"April 9, 1961",0.5,Snow White Grotto,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Autopia | Snow White Grotto | Bob Gurr | Hong Kong Disneyland | Rocket Jets,Autopia | Bob Gurr,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931",Train-best retrieval action,hybrid_keyword,answer_type,"April 9, 1961",0.5,Snow White Grotto,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Autopia | Snow White Grotto | Bob Gurr | Hong Kong Disneyland | Rocket Jets,Autopia | Bob Gurr,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931",Selective retrieval policy,dense_keep,lexical,"Snow White Grotto is an attraction at Disneyland in Anaheim, California which originally opened on April 9, 1961, Tokyo Disneyland at the Tokyo Disney Resort in Japan in 1983, and at Hong Kong Disneyland in Hong Kong in 2005.",0.5,Snow White Grotto,0.0,0.0,1.0,1.0,0.8503449055347546,1.0,1.5,Autopia | Rocket Jets | Snow White Grotto | Hong Kong Disneyland | Bob Gurr,Autopia | Bob Gurr,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931",Selective retrieval policy,dense_keep,span,"April 9, 1961",0.5,Snow White Grotto,0.0,0.0,1.0,1.0,0.8503449055347546,1.0,1.5,Autopia | Rocket Jets | Snow White Grotto | Hong Kong Disneyland | Bob Gurr,Autopia | Bob Gurr,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931",Selective retrieval policy,dense_keep,answer_type,"April 9, 1961",0.5,Snow White Grotto,0.0,0.0,1.0,1.0,0.8503449055347546,1.0,1.5,Autopia | Rocket Jets | Snow White Grotto | Hong Kong Disneyland | Bob Gurr,Autopia | Bob Gurr,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7c2819554299683c1c62db,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,Vanilla BM25,bm25_keep,lexical,"Brigitte Nielsen (born Gitte Nielsen; 15 July 1963) is a Danish-Italian actress, model, singer and reality television personality who began her career modelling for Greg Gorman and Helmut Newton and several years later acted in the 1985 films ""Red Sonja"" and ""Rocky IV"".",0.5789473684210527,Brigitte Nielsen,0.0,0.21739130434782605,1.0,1.0,1.0,1.0,1.5,Snowboard Academy | Brigitte Nielsen | Poor Jake's Demise | Kylie Jenner | Paris Hilton,Brigitte Nielsen | Snowboard Academy,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7c2819554299683c1c62db,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,Vanilla BM25,bm25_keep,span,Brigitte Nielsen,0.5789473684210527,Brigitte Nielsen,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Snowboard Academy | Brigitte Nielsen | Poor Jake's Demise | Kylie Jenner | Paris Hilton,Brigitte Nielsen | Snowboard Academy,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7c2819554299683c1c62db,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,Vanilla BM25,bm25_keep,answer_type,Brigitte Nielsen,0.5789473684210527,Brigitte Nielsen,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Snowboard Academy | Brigitte Nielsen | Poor Jake's Demise | Kylie Jenner | Paris Hilton,Brigitte Nielsen | Snowboard Academy,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7c2819554299683c1c62db,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,Train-best retrieval action,hybrid_keyword,lexical,"Brigitte Nielsen (born Gitte Nielsen; 15 July 1963) is a Danish-Italian actress, model, singer and reality television personality who began her career modelling for Greg Gorman and Helmut Newton and several years later acted in the 1985 films ""Red Sonja"" and ""Rocky IV"".",0.5789473684210527,Brigitte Nielsen,0.0,0.21739130434782605,1.0,1.0,1.0,2.0,1.47,Snowboard Academy | Brigitte Nielsen | Andrea Roche | Paris Hilton | Poor Jake's Demise,Brigitte Nielsen | Snowboard Academy,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7c2819554299683c1c62db,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,Train-best retrieval action,hybrid_keyword,span,Brigitte Nielsen,0.5789473684210527,Brigitte Nielsen,0.0,0.0,1.0,1.0,1.0,2.0,1.47,Snowboard Academy | Brigitte Nielsen | Andrea Roche | Paris Hilton | Poor Jake's Demise,Brigitte Nielsen | Snowboard Academy,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7c2819554299683c1c62db,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,Train-best retrieval action,hybrid_keyword,answer_type,Brigitte Nielsen,0.5789473684210527,Brigitte Nielsen,0.0,0.0,1.0,1.0,1.0,2.0,1.47,Snowboard Academy | Brigitte Nielsen | Andrea Roche | Paris Hilton | Poor Jake's Demise,Brigitte Nielsen | Snowboard Academy,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7c2819554299683c1c62db,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,Selective retrieval policy,bm25_keyword,lexical,"Brigitte Nielsen (born Gitte Nielsen; 15 July 1963) is a Danish-Italian actress, model, singer and reality television personality who began her career modelling for Greg Gorman and Helmut Newton and several years later acted in the 1985 films ""Red Sonja"" and ""Rocky IV"".",0.5789473684210527,Brigitte Nielsen,0.0,0.21739130434782605,1.0,1.0,1.0,1.0,1.5,Snowboard Academy | Brigitte Nielsen | Poor Jake's Demise | Kylie Jenner | Paris Hilton,Brigitte Nielsen | Snowboard Academy,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7c2819554299683c1c62db,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,Selective retrieval policy,bm25_keyword,span,Brigitte Nielsen,0.5789473684210527,Brigitte Nielsen,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Snowboard Academy | Brigitte Nielsen | Poor Jake's Demise | Kylie Jenner | Paris Hilton,Brigitte Nielsen | Snowboard Academy,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7c2819554299683c1c62db,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,Selective retrieval policy,bm25_keyword,answer_type,Brigitte Nielsen,0.5789473684210527,Brigitte Nielsen,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Snowboard Academy | Brigitte Nielsen | Poor Jake's Demise | Kylie Jenner | Paris Hilton,Brigitte Nielsen | Snowboard Academy,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a80956e5542996402f6a579,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,Vanilla BM25,bm25_keep,lexical,"The descriptivist theory of proper names is that the meaning or semantic content of a proper name is identical to the descriptions associated with it by speakers, while their referents are determined to be the objects that satisfy these descriptions.",0.4,Descriptivist theory of names,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Lollia Paulina | Proper name (philosophy) | Free City of Greyhawk | Descriptivist theory of names | Proper name mark,Caligula | Lollia Paulina,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a80956e5542996402f6a579,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,Vanilla BM25,bm25_keep,span,"The descriptivist theory of proper names is that the meaning or semantic content of a proper name is identical to the descriptions associated with it by speakers, while their referents are determined to be the objects that satisfy these descriptions.",0.4,Descriptivist theory of names,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Lollia Paulina | Proper name (philosophy) | Free City of Greyhawk | Descriptivist theory of names | Proper name mark,Caligula | Lollia Paulina,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a80956e5542996402f6a579,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,Vanilla BM25,bm25_keep,answer_type,"The descriptivist theory of proper names is that the meaning or semantic content of a proper name is identical to the descriptions associated with it by speakers, while their referents are determined to be the objects that satisfy these descriptions.",0.4,Descriptivist theory of names,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Lollia Paulina | Proper name (philosophy) | Free City of Greyhawk | Descriptivist theory of names | Proper name mark,Caligula | Lollia Paulina,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a80956e5542996402f6a579,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,Train-best retrieval action,hybrid_keyword,lexical,"The form """"Masarjis"""" has been compared with the Christian proper name """"Mar Serjis""""; but it is not known that Masarjis embraced either Christianity or Islam.",0.4,Masarjawaih,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Lollia Paulina | Masarjawaih | Proper name mark | Proper name (philosophy) | Antonomasia,Caligula | Lollia Paulina,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a80956e5542996402f6a579,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,Train-best retrieval action,hybrid_keyword,span,Mar Serjis,0.4,Masarjawaih,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Lollia Paulina | Masarjawaih | Proper name mark | Proper name (philosophy) | Antonomasia,Caligula | Lollia Paulina,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a80956e5542996402f6a579,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,Train-best retrieval action,hybrid_keyword,answer_type,Mar Serjis,0.4,Masarjawaih,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Lollia Paulina | Masarjawaih | Proper name mark | Proper name (philosophy) | Antonomasia,Caligula | Lollia Paulina,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a80956e5542996402f6a579,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,Selective retrieval policy,dense_keep,lexical,"The form """"Masarjis"""" has been compared with the Christian proper name """"Mar Serjis""""; but it is not known that Masarjis embraced either Christianity or Islam.",0.4,Masarjawaih,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Lollia Paulina | Masarjawaih | Caligula | Collis (planetary nomenclature) | Farshid,Caligula | Lollia Paulina,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a80956e5542996402f6a579,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,Selective retrieval policy,dense_keep,span,Mar Serjis,0.4,Masarjawaih,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Lollia Paulina | Masarjawaih | Caligula | Collis (planetary nomenclature) | Farshid,Caligula | Lollia Paulina,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a80956e5542996402f6a579,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,Selective retrieval policy,dense_keep,answer_type,Mar Serjis,0.4,Masarjawaih,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Lollia Paulina | Masarjawaih | Caligula | Collis (planetary nomenclature) | Farshid,Caligula | Lollia Paulina,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5f9b355429929b0807a4b,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening,Vanilla BM25,bm25_keep,lexical,"Matthew Abraham ""Matt"" Groening ( ; born February 15, 1954) is an American cartoonist, writer, producer, animator, and voice actor.",0.5714285714285714,Matt Groening,0.0,0.21052631578947367,1.0,1.0,0.9197207891481876,1.0,1.5,The Telltale Head | Laurence Trimble | Matt Groening | Taichirō Hirokawa | Terry Everett,Matt Groening | The Telltale Head,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5f9b355429929b0807a4b,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening,Vanilla BM25,bm25_keep,span,Matthew Abraham,0.5714285714285714,Matt Groening,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,The Telltale Head | Laurence Trimble | Matt Groening | Taichirō Hirokawa | Terry Everett,Matt Groening | The Telltale Head,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5f9b355429929b0807a4b,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening,Vanilla BM25,bm25_keep,answer_type,Matthew Abraham,0.5714285714285714,Matt Groening,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,The Telltale Head | Laurence Trimble | Matt Groening | Taichirō Hirokawa | Terry Everett,Matt Groening | The Telltale Head,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5f9b355429929b0807a4b,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening,Train-best retrieval action,hybrid_keyword,lexical,"Matthew Abraham ""Matt"" Groening ( ; born February 15, 1954) is an American cartoonist, writer, producer, animator, and voice actor.",0.5714285714285714,Matt Groening,0.0,0.21052631578947367,1.0,1.0,0.8503449055347546,2.0,1.47,The Telltale Head | May Brookyn | Laurence Trimble | Terry Everett | Matt Groening,Matt Groening | The Telltale Head,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5f9b355429929b0807a4b,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening,Train-best retrieval action,hybrid_keyword,span,Matthew Abraham,0.5714285714285714,Matt Groening,0.0,0.0,1.0,1.0,0.8503449055347546,2.0,1.47,The Telltale Head | May Brookyn | Laurence Trimble | Terry Everett | Matt Groening,Matt Groening | The Telltale Head,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5f9b355429929b0807a4b,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening,Train-best retrieval action,hybrid_keyword,answer_type,Matthew Abraham,0.5714285714285714,Matt Groening,0.0,0.0,1.0,1.0,0.8503449055347546,2.0,1.47,The Telltale Head | May Brookyn | Laurence Trimble | Terry Everett | Matt Groening,Matt Groening | The Telltale Head,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5f9b355429929b0807a4b,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening,Selective retrieval policy,dense_keep,lexical,"Robert Terry Everett (born February 15, 1937) is an American politician and a Republican former member of the United States House of Representatives from Alabama's 2nd congressional district.",0.42857142857142855,Terry Everett,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,The Telltale Head | May Brookyn | Taichirō Hirokawa | Billy Kinloch | Terry Everett,Matt Groening | The Telltale Head,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5f9b355429929b0807a4b,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening,Selective retrieval policy,dense_keep,span,Robert Terry Everett,0.42857142857142855,Terry Everett,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,The Telltale Head | May Brookyn | Taichirō Hirokawa | Billy Kinloch | Terry Everett,Matt Groening | The Telltale Head,0,tiny_realdata_policy_reader_diagnostic
