split,method,qid,question,action_trace,recall_at_5,mrr,ndcg_at_5,reward,cost,retrieval_calls,top_docs,gold_docs
train,Vanilla BM25,5a7a567255429941d65f25bd,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,stop,1.0,1.0,1.0,1.5,0.0,1,Iqbal F. Qadir | Dwarka | NATO Ouvrage &quot;G&quot; | Mukachevo Radar Station | Radar Station (film),Dwarka | Iqbal F. Qadir
train,Oracle two-step,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,stop,1.0,1.0,1.0,1.5,0.0,1,"Lingnan Fine Arts Museum | Taipei | Postawele | Wrzosówka, Świętokrzyskie Voivodeship | Synkowce",Lingnan Fine Arts Museum | Taipei
train,Vanilla BM25,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Édouard Roger-Vasselin | 2012 Trophée des Alpilles – Doubles | 2011 BNP Paribas Primrose Bordeaux – Doubles | 2016 Moselle Open – Doubles | 2014 Hall of Fame Tennis Championships – Doubles,Stefan Edberg | Édouard Roger-Vasselin
train,Rewrite-all keyword,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,Édouard Roger-Vasselin | 2011 BNP Paribas Primrose Bordeaux – Doubles | 2012 Trophée des Alpilles – Doubles | 2016 Moselle Open – Doubles | 2014 Hall of Fame Tennis Championships – Doubles,Stefan Edberg | Édouard Roger-Vasselin
train,Rewrite-all entity,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,entity_expand,1.0,0.3333333333333333,0.5706417189553201,1.1366666666666667,0.03,2,Edberg–Lendl rivalry | Becker–Edberg rivalry | Édouard Roger-Vasselin | Stefan Edberg | 2012 Trophée des Alpilles – Doubles,Stefan Edberg | Édouard Roger-Vasselin
train,Train-best fixed trace,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,Édouard Roger-Vasselin | 2011 BNP Paribas Primrose Bordeaux – Doubles | 2012 Trophée des Alpilles – Doubles | 2016 Moselle Open – Doubles | 2014 Hall of Fame Tennis Championships – Doubles,Stefan Edberg | Édouard Roger-Vasselin
train,Multi-step FQI,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,entity_expand -> decompose,1.0,0.5,0.6509209298071326,1.18,0.07,4,Edberg–Lendl rivalry | Stefan Edberg | Becker–Edberg rivalry | Édouard Roger-Vasselin | 2012 Trophée des Alpilles – Doubles,Stefan Edberg | Édouard Roger-Vasselin
train,Oracle two-step,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,entity_expand -> decompose,1.0,0.5,0.6509209298071326,1.18,0.07,4,Edberg–Lendl rivalry | Stefan Edberg | Becker–Edberg rivalry | Édouard Roger-Vasselin | 2012 Trophée des Alpilles – Doubles,Stefan Edberg | Édouard Roger-Vasselin
train,Vanilla BM25,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Xyloband | Talk Dirty (Jason Derulo song) | World Faith | Quogue (LIRR station) | Ask (The Smiths song),Fix You | Xyloband
train,Rewrite-all keyword,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,Xyloband | Talk Dirty (Jason Derulo song) | World Faith | Octobass | Applause (Lady Gaga song),Fix You | Xyloband
train,Rewrite-all entity,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",entity_expand,0.5,1.0,0.6131471927654584,0.97,0.03,2,Xyloband | Talk Dirty (Jason Derulo song) | World Faith | Octobass | Applause (Lady Gaga song),Fix You | Xyloband
train,Train-best fixed trace,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,Xyloband | Talk Dirty (Jason Derulo song) | World Faith | Octobass | Applause (Lady Gaga song),Fix You | Xyloband
train,Multi-step FQI,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Xyloband | Talk Dirty (Jason Derulo song) | World Faith | Quogue (LIRR station) | Ask (The Smiths song),Fix You | Xyloband
train,Oracle two-step,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Xyloband | Talk Dirty (Jason Derulo song) | World Faith | Quogue (LIRR station) | Ask (The Smiths song),Fix You | Xyloband
train,Vanilla BM25,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,stop,1.0,1.0,1.0,1.5,0.0,1,"The Soul of Buddha | Fort Lee, New Jersey | Young Romance (film) | Broadway Love | The Grain of Dust (1918 film)","Fort Lee, New Jersey | The Soul of Buddha"
train,Rewrite-all keyword,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,"The Soul of Buddha | Fort Lee, New Jersey | The Grain of Dust (1918 film) | Young Romance (film) | Broadway Love","Fort Lee, New Jersey | The Soul of Buddha"
train,Rewrite-all entity,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,entity_expand,1.0,1.0,1.0,1.475,0.025,2,"The Soul of Buddha | Fort Lee, New Jersey | The Grain of Dust (1918 film) | Young Romance (film) | Broadway Love","Fort Lee, New Jersey | The Soul of Buddha"
train,Train-best fixed trace,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,"The Soul of Buddha | Fort Lee, New Jersey | The Grain of Dust (1918 film) | Young Romance (film) | Broadway Love","Fort Lee, New Jersey | The Soul of Buddha"
train,Multi-step FQI,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,stop,1.0,1.0,1.0,1.5,0.0,1,"The Soul of Buddha | Fort Lee, New Jersey | Young Romance (film) | Broadway Love | The Grain of Dust (1918 film)","Fort Lee, New Jersey | The Soul of Buddha"
train,Oracle two-step,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,stop,1.0,1.0,1.0,1.5,0.0,1,"The Soul of Buddha | Fort Lee, New Jersey | Young Romance (film) | Broadway Love | The Grain of Dust (1918 film)","Fort Lee, New Jersey | The Soul of Buddha"
train,Vanilla BM25,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",stop,0.5,0.25,0.2640681225725909,0.625,0.0,1,Luke Zachrich | David Branch (fighter) | Rashad Evans | Vitor Belfort | Sam Alvey,Blackzilians | Vitor Belfort
train,Rewrite-all keyword,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,Blackzilians | Jack Marshman | David Branch (fighter) | Rashad Evans | Kelvin Gastelum,Blackzilians | Vitor Belfort
train,Rewrite-all entity,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",entity_expand,0.5,0.2,0.23719771276929622,0.565,0.035,2,Jack Marshman | Rashad Evans | David Branch (fighter) | Kelvin Gastelum | Vitor Belfort,Blackzilians | Vitor Belfort
train,Train-best fixed trace,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,Blackzilians | Jack Marshman | David Branch (fighter) | Rashad Evans | Kelvin Gastelum,Blackzilians | Vitor Belfort
train,Multi-step FQI,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",decompose -> stop,1.0,1.0,0.8503449055347546,1.405,0.095,3,Blackzilians | Luke Zachrich | David Branch (fighter) | Sam Alvey | Vitor Belfort,Blackzilians | Vitor Belfort
train,Oracle two-step,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",decompose -> stop,1.0,1.0,0.8503449055347546,1.405,0.095,3,Blackzilians | Luke Zachrich | David Branch (fighter) | Sam Alvey | Vitor Belfort,Blackzilians | Vitor Belfort
train,Vanilla BM25,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,"Villa Unión, Sinaloa | Villa Unión, Coahuila | Mazatlán | Estado de Occidente | Operation Sinaloa","Mazatlán | Villa Unión, Sinaloa"
train,Rewrite-all keyword,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",keyword_compress,1.0,1.0,0.9197207891481876,1.48,0.02,2,"Villa Unión, Sinaloa | Villa Unión, Coahuila | Mazatlán | Villa Unión, Santiago del Estero | Villa Unión","Mazatlán | Villa Unión, Sinaloa"
train,Rewrite-all entity,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",entity_expand,1.0,1.0,0.9197207891481876,1.48,0.02,2,"Villa Unión, Sinaloa | Villa Unión, Coahuila | Mazatlán | Villa Unión, Santiago del Estero | Villa Unión","Mazatlán | Villa Unión, Sinaloa"
train,Train-best fixed trace,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,"Villa Unión, Sinaloa | Villa Unión, Coahuila | Mazatlán | Villa Unión, Santiago del Estero | Villa Unión","Mazatlán | Villa Unión, Sinaloa"
train,Multi-step FQI,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,"Villa Unión, Sinaloa | Villa Unión, Coahuila | Mazatlán | Estado de Occidente | Operation Sinaloa","Mazatlán | Villa Unión, Sinaloa"
train,Oracle two-step,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,"Villa Unión, Sinaloa | Villa Unión, Coahuila | Mazatlán | Estado de Occidente | Operation Sinaloa","Mazatlán | Villa Unión, Sinaloa"
train,Vanilla BM25,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",stop,1.0,1.0,1.0,1.5,0.0,1,Berber languages | Tugurt language | Umbrian language | Berber orthography | Dyula language,Berber languages | Tugurt language
train,Rewrite-all keyword,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",keyword_compress,1.0,1.0,1.0,1.48,0.02,2,Berber languages | Tugurt language | Berber orthography | Umbrian language | Dyula language,Berber languages | Tugurt language
train,Rewrite-all entity,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",entity_expand,1.0,1.0,1.0,1.48,0.02,2,Berber languages | Tugurt language | Berber orthography | Umbrian language | Dyula language,Berber languages | Tugurt language
train,Train-best fixed trace,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,Berber languages | Tugurt language | Berber orthography | Umbrian language | Dyula language,Berber languages | Tugurt language
train,Multi-step FQI,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",stop,1.0,1.0,1.0,1.5,0.0,1,Berber languages | Tugurt language | Umbrian language | Berber orthography | Dyula language,Berber languages | Tugurt language
train,Oracle two-step,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",stop,1.0,1.0,1.0,1.5,0.0,1,Berber languages | Tugurt language | Umbrian language | Berber orthography | Dyula language,Berber languages | Tugurt language
train,Vanilla BM25,5a81018755429938b6142287,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,stop,1.0,1.0,1.0,1.5,0.0,1,Q (James Bond) | Charles Fraser-Smith | The XYY Man | Secret service | Secret Service Counter-Assault Teams,Charles Fraser-Smith | Q (James Bond)
train,Rewrite-all keyword,5a81018755429938b6142287,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,Q (James Bond) | Charles Fraser-Smith | The XYY Man | Director of the United States Secret Service | Secret service,Charles Fraser-Smith | Q (James Bond)
train,Rewrite-all entity,5a81018755429938b6142287,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,entity_expand,1.0,1.0,1.0,1.465,0.035,2,Q (James Bond) | Charles Fraser-Smith | The XYY Man | Director of the United States Secret Service | Sidney Reilly,Charles Fraser-Smith | Q (James Bond)
train,Train-best fixed trace,5a81018755429938b6142287,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,Q (James Bond) | Charles Fraser-Smith | The XYY Man | Director of the United States Secret Service | Secret service,Charles Fraser-Smith | Q (James Bond)
train,Multi-step FQI,5a81018755429938b6142287,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,stop,1.0,1.0,1.0,1.5,0.0,1,Q (James Bond) | Charles Fraser-Smith | The XYY Man | Secret service | Secret Service Counter-Assault Teams,Charles Fraser-Smith | Q (James Bond)
train,Oracle two-step,5a81018755429938b6142287,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,stop,1.0,1.0,1.0,1.5,0.0,1,Q (James Bond) | Charles Fraser-Smith | The XYY Man | Secret service | Secret Service Counter-Assault Teams,Charles Fraser-Smith | Q (James Bond)
train,Vanilla BM25,5ae7b271554299540e5a564d,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Northern Lights Audio | Lyra Belacqua | Lyra (song) | Northern Lights (novel) | His Dark Materials,Northern Lights (novel) | Northern Lights Audio
train,Rewrite-all keyword,5ae7b271554299540e5a564d,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,keyword_compress,1.0,0.5,0.6240505200038379,1.23,0.02,2,Lyra Belacqua | Northern Lights Audio | Lyra's Oxford | Lyra (song) | Northern Lights (novel),Northern Lights (novel) | Northern Lights Audio
train,Rewrite-all entity,5ae7b271554299540e5a564d,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,entity_expand,1.0,0.3333333333333333,0.5706417189553201,1.1266666666666667,0.04,2,Lyra Belacqua | Lyra's Oxford | Northern Lights Audio | Northern Lights (novel) | Lyra (song),Northern Lights (novel) | Northern Lights Audio
train,Train-best fixed trace,5ae7b271554299540e5a564d,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,keyword_compress -> stop,1.0,0.5,0.6240505200038379,1.23,0.02,2,Lyra Belacqua | Northern Lights Audio | Lyra's Oxford | Lyra (song) | Northern Lights (novel),Northern Lights (novel) | Northern Lights Audio
train,Multi-step FQI,5ae7b271554299540e5a564d,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Northern Lights Audio | Lyra Belacqua | Lyra (song) | Northern Lights (novel) | His Dark Materials,Northern Lights (novel) | Northern Lights Audio
train,Oracle two-step,5ae7b271554299540e5a564d,Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Northern Lights Audio | Lyra Belacqua | Lyra (song) | Northern Lights (novel) | His Dark Materials,Northern Lights (novel) | Northern Lights Audio
train,Vanilla BM25,5a89a74e554299669944a562,Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,stop,1.0,1.0,1.0,1.5,0.0,1,Johnny English (film series) | Johnny English Reborn | Johnny English | Mr. Bean's Holiday | Robin Driscoll,Johnny English (film series) | Johnny English Reborn
